id,Disease,Year,Summed_Cost,Weighted_Prevalence
51,Conjunctivitis and Eye Diagnoses,2012,0,0
51,Dental Diagnoses,2011,5495149.399,0.019126754
51,Dental Diagnoses,2012,5686048.697,0.02411471
51,Depression,2011,15077607.96,0.021734254
51,Depression,2012,13885255.07,0.023918618
51,Depressive and Other Psychoses,2011,12349721.98,0.017039813
51,Depressive and Other Psychoses,2012,13045083.86,0.018989169
51,Developmental Language Disorder,2011,7225242.957,0.016758632
51,Developmental Language Disorder,2012,6323650.533,0.017151548
51,Developmental Speech and Learning,2011,6416567.071,0.018252923
51,Developmental Speech and Learning,2012,6332777.191,0.02037232
51,Diabetes2,2011,1629399.248,0.003930261
51,Diabetes2,2012,1491172.671,0.004118761
51,Epilepsy and Epilepsy Complex,2011,992255.2372,0.002659859
51,Epilepsy and Epilepsy Complex,2012,1591224.424,0.003087548
51,Major Mental Health,2011,75102179.56,0.050331525
51,Major Mental Health,2012,60573889.37,0.048052838
51,Psoriasis,2011,1013526.836,0.004610825
51,Psoriasis,2012,1106754.192,0.005353571
51,Schizophrenia,2011,9306557.81,0.013048147
51,Schizophrenia,2012,9390416.385,0.013606624
51,Social Problems,2011,3276132.849,0.007792068
51,Social Problems,2012,3133997.428,0.008906427
51,Upper Respiratory Infectons,2011,63374220.42,0.328176363
51,Upper Respiratory Infectons,2012,66097480.89,0.369309505
53,Acute Bronchitis and Bronchiolitis,2011,15999853.41,0.073757372
53,Acute Bronchitis and Bronchiolitis,2012,15399857.1,0.071134107
53,Acute Respiratory Diagnoses - Moderate,2011,7600376.231,0.025039915
53,Acute Respiratory Diagnoses - Moderate,2012,7488411.885,0.024047658
53,Acute Skin Diagnoses,2011,25610126.88,0.09555058
53,Acute Skin Diagnoses,2012,26074046.4,0.095962196
53,Acute Stress and Anxiety,2011,6192083.951,0.024574066
53,Acute Stress and Anxiety,2012,7096321.495,0.028506467
53,ADHD,2011,12937148.9,0.052579613
53,ADHD,2012,14253530.57,0.054748679
53,Allergies,2011,17121651.67,0.084581497
53,Allergies,2012,17349269.02,0.085257729
53,Asthma,2011,14486767.93,0.06615791
53,Asthma,2012,14518885.02,0.066195303
53,Autism,2011,2608534.759,0.004905581
53,Autism,2012,3350845.449,0.005466064
53,BiPolar,2011,869171.818,0.002748907
53,BiPolar,2012,985784.7553,0.003261807
53,Chronic Mental Health,2011,2154009.66,0.008870376
53,Chronic Mental Health,2012,2279517.11,0.009398849
53,Chronic Stress,2011,2611975.427,0.010619639
53,Chronic Stress,2012,3063480.524,0.01298766
53,Conduct and Behavior,2011,5185087.549,0.023206675
53,Conduct and Behavior,2012,6242306.981,0.025558966
53,Conjunctivitis and Eye Diagnoses,2011,0,0
53,Conjunctivitis and Eye Diagnoses,2012,0,0
53,Dental Diagnoses,2011,15368998.14,0.034483031
53,Dental Diagnoses,2012,16473202.8,0.03634126
53,Depression,2011,6524713.327,0.023337157
53,Depression,2012,7365623.196,0.025546507
53,Depressive and Other Psychoses,2011,3010190.184,0.013534003
53,Depressive and Other Psychoses,2012,3887223.6,0.015695044
53,Developmental Language Disorder,2011,2816504.16,0.010384162
53,Developmental Language Disorder,2012,3011334.769,0.010215648
53,Developmental Speech and Learning,2011,4549708.888,0.017147897
53,Developmental Speech and Learning,2012,5017935.2,0.01764452
53,Diabetes2,2011,1072518.06,0.003201397
53,Diabetes2,2012,994001.9386,0.003051733
53,Epilepsy and Epilepsy Complex,2011,1410029.213,0.002317173
53,Epilepsy and Epilepsy Complex,2012,1330554.073,0.002187173
53,Major Mental Health,2011,15993374.56,0.030913537
53,Major Mental Health,2012,17344412.49,0.033166493
53,Psoriasis,2011,1038920.902,0.004330914
53,Psoriasis,2012,1060620.64,0.004359297
53,Schizophrenia,2011,2815085.081,0.006389954
53,Schizophrenia,2012,2890732.801,0.006463192
53,Social Problems,2011,1393484.414,0.006017949
53,Social Problems,2012,1687567.361,0.00681885
53,Upper Respiratory Infectons,2011,73194721.21,0.284411077
53,Upper Respiratory Infectons,2012,72551406.1,0.278774054
54,Acute Bronchitis and Bronchiolitis,2011,2580049.461,0.028332154
54,Acute Bronchitis and Bronchiolitis,2012,2569212.208,0.025357338
54,Acute Respiratory Diagnoses - Moderate,2011,6707671.092,0.031631773
54,Acute Respiratory Diagnoses - Moderate,2012,6105989.732,0.028049985
54,Acute Skin Diagnoses,2011,2757257.1,0.028779698
54,Acute Skin Diagnoses,2012,3274229.765,0.027279116
54,Acute Stress and Anxiety,2011,1772320.946,0.015377242
54,Acute Stress and Anxiety,2012,2300644.414,0.017038375
54,ADHD,2011,16956567.53,0.109886514
54,ADHD,2012,20028655.26,0.112071775
54,Allergies,2011,3374420.966,0.040104693
54,Allergies,2012,3933669.996,0.03892685
54,Asthma,2011,15110048.07,0.066050598
54,Asthma,2012,14573286.52,0.062979354
54,Autism,2011,3481501.099,0.008979319
54,Autism,2012,4247713.042,0.009368135
54,BiPolar,2011,1407528.641,0.012327509
54,BiPolar,2012,2559176.423,0.011057438
54,Chronic Mental Health,2011,849983.2532,0.008502255
54,Chronic Mental Health,2012,1360537.666,0.008295245
54,Chronic Stress,2011,884927.3006,0.007235686
54,Chronic Stress,2012,1114660.14,0.007885479
54,Conduct and Behavior,2011,6379481.794,0.047553245
54,Conduct and Behavior,2012,8635210.941,0.048150342
54,Conjunctivitis and Eye Diagnoses,2011,0,0
54,Conjunctivitis and Eye Diagnoses,2012,0,0
54,Dental Diagnoses,2011,1141928.391,0.005999481
54,Dental Diagnoses,2012,2206104.319,0.010161351
54,Depression,2011,4072005.221,0.029396047
54,Depression,2012,6018276.058,0.030389678
54,Depressive and Other Psychoses,2011,2129617.699,0.01893547
54,Depressive and Other Psychoses,2012,3978449.421,0.021112366
54,Developmental Language Disorder,2011,5260390.436,0.035306961
54,Developmental Language Disorder,2012,5010962.872,0.033681462
54,Developmental Speech and Learning,2011,15259244.24,0.079587487
54,Developmental Speech and Learning,2012,14888533.05,0.079186666
54,Diabetes2,2011,1458045.183,0.005057799
54,Diabetes2,2012,1579910.69,0.005255237
54,Epilepsy and Epilepsy Complex,2011,392682.3269,0.001778244
54,Epilepsy and Epilepsy Complex,2012,470910.4707,0.001735987
54,Major Mental Health,2011,15943807.13,0.065868028
54,Major Mental Health,2012,23072914.01,0.067860493
54,Psoriasis,2011,818610.2802,0.00450614
54,Psoriasis,2012,842147.9396,0.00434695
54,Schizophrenia,2011,3194660.233,0.026230281
54,Schizophrenia,2012,4979586.551,0.025547827
54,Social Problems,2011,2135717.709,0.018291899
54,Social Problems,2012,2294942.714,0.017436365
54,Upper Respiratory Infectons,2011,9075544.324,0.100862039
54,Upper Respiratory Infectons,2012,8838880.943,0.086534027
55,Acute Bronchitis and Bronchiolitis,2011,6266503.124,0.063078983
55,Acute Bronchitis and Bronchiolitis,2012,8242711.483,0.062556114
55,Acute Respiratory Diagnoses - Moderate,2011,6748375.609,0.03881459
55,Acute Respiratory Diagnoses - Moderate,2012,7566572.098,0.037728908
55,Acute Skin Diagnoses,2011,12702221.62,0.111413824
55,Acute Skin Diagnoses,2012,15547132.92,0.10854724
55,Acute Stress and Anxiety,2011,2977275.236,0.021109859
55,Acute Stress and Anxiety,2012,3787744.952,0.023482656
55,ADHD,2011,17175868.09,0.086159384
55,ADHD,2012,20596657.36,0.088629436
55,Allergies,2011,8281113.768,0.080225241
55,Allergies,2012,10315137.78,0.081117476
55,Asthma,2011,12574674.19,0.10255341
55,Asthma,2012,14995088.87,0.103558496
55,Autism,2011,1616279.532,0.006388858
55,Autism,2012,1946740.623,0.007302238
55,BiPolar,2011,1748148.497,0.005771345
55,BiPolar,2012,1806537.51,0.005472219
55,Chronic Mental Health,2011,1708598.989,0.007692391
55,Chronic Mental Health,2012,2037301.408,0.008917859
55,Chronic Stress,2011,1287171.772,0.007733667
55,Chronic Stress,2012,1622792.651,0.009234227
55,Conduct and Behavior,2011,5826554.274,0.033955023
55,Conduct and Behavior,2012,6604030.096,0.034353738
55,Conjunctivitis and Eye Diagnoses,2011,0,0
55,Conjunctivitis and Eye Diagnoses,2012,0,0
55,Dental Diagnoses,2011,5332242.545,0.032237029
55,Dental Diagnoses,2012,7150780.871,0.035012586
55,Depression,2011,4881141.655,0.025238012
55,Depression,2012,5829650.727,0.025472596
55,Depressive and Other Psychoses,2011,4020937.852,0.019950705
55,Depressive and Other Psychoses,2012,4824373.719,0.02019851
55,Developmental Language Disorder,2011,1770334.539,0.010695264
55,Developmental Language Disorder,2012,2056991.367,0.010594165
55,Developmental Speech and Learning,2011,2270200.619,0.016060694
55,Developmental Speech and Learning,2012,2565654.98,0.015807225
55,Diabetes2,2011,986077.6717,0.003381724
55,Diabetes2,2012,1099210.75,0.003315655
55,Epilepsy and Epilepsy Complex,2011,854678.7702,0.002804944
55,Epilepsy and Epilepsy Complex,2012,988022.9515,0.002968563
55,Major Mental Health,2011,17206291.58,0.040888193
55,Major Mental Health,2012,19804764.97,0.042946938
55,Psoriasis,2011,457022.3222,0.003286964
55,Psoriasis,2012,507820.3484,0.003119236
55,Schizophrenia,2011,4145363.988,0.014584719
55,Schizophrenia,2012,4698678.815,0.013836273
55,Social Problems,2011,8054713.618,0.028120333
55,Social Problems,2012,8858501.586,0.029205222
55,Upper Respiratory Infectons,2011,33254486.61,0.312769623
55,Upper Respiratory Infectons,2012,40070321.86,0.292990622
56,Acute Bronchitis and Bronchiolitis,2011,1846076.777,0.107619361
56,Acute Bronchitis and Bronchiolitis,2012,1841224.867,0.105509232
56,Acute Respiratory Diagnoses - Moderate,2011,1326324.571,0.043918003
56,Acute Respiratory Diagnoses - Moderate,2012,1336830.037,0.04247767
56,Acute Skin Diagnoses,2011,1253622.462,0.070850896
56,Acute Skin Diagnoses,2012,1339965.731,0.063704832
56,Acute Stress and Anxiety,2011,500313.8094,0.014347923
56,Acute Stress and Anxiety,2012,571237.8483,0.016049625
56,ADHD,2011,2444962.757,0.079051501
56,ADHD,2012,3084285.57,0.085890632
56,Allergies,2011,1367554.026,0.080020823
56,Allergies,2012,1455227.868,0.080957391
56,Asthma,2011,1879604.736,0.08632822
56,Asthma,2012,2016996.056,0.081515324
56,Autism,2011,540703.4113,0.00623094
56,Autism,2012,541659.237,0.006215189
56,BiPolar,2011,344465.8195,0.009006653
56,BiPolar,2012,472114.9307,0.008172427
56,Chronic Mental Health,2011,416563.2051,0.01135484
56,Chronic Mental Health,2012,594917.892,0.012636065
56,Chronic Stress,2011,250064.2944,0.005225541
56,Chronic Stress,2012,294992.7999,0.00605524
56,Conduct and Behavior,2011,1014239.252,0.032122766
56,Conduct and Behavior,2012,1483930.922,0.03126757
56,Conjunctivitis and Eye Diagnoses,2011,0,0
56,Conjunctivitis and Eye Diagnoses,2012,0,0
56,Dental Diagnoses,2011,1713889.224,0.057958264
56,Dental Diagnoses,2012,1809068.011,0.05856886
56,Depression,2011,1600822.868,0.04121316
56,Depression,2012,2555809.782,0.041360696
56,Depressive and Other Psychoses,2011,965129.3422,0.028450489
56,Depressive and Other Psychoses,2012,1661252.39,0.030597026
56,Developmental Language Disorder,2011,130370.5609,0.006207255
56,Developmental Language Disorder,2012,174451.7694,0.005539323
56,Developmental Speech and Learning,2011,182428.3316,0.007920712
56,Developmental Speech and Learning,2012,175491.959,0.005737897
56,Diabetes2,2011,149420.0359,0.003539279
56,Diabetes2,2012,214349.3366,0.003494502
56,Epilepsy and Epilepsy Complex,2011,162345.1356,0.00290988
56,Epilepsy and Epilepsy Complex,2012,176677.1253,0.002123118
56,Major Mental Health,2011,3980949.307,0.065970656
56,Major Mental Health,2012,5938245.427,0.069043948
56,Psoriasis,2011,119891.0091,0.005553622
56,Psoriasis,2012,51237.47363,0.002164247
56,Schizophrenia,2011,618741.5548,0.014011662
56,Schizophrenia,2012,1007735.486,0.014100233
56,Social Problems,2011,382407.345,0.013539102
56,Social Problems,2012,411892.5143,0.010566265
56,Upper Respiratory Infectons,2011,6646215.924,0.404466077
56,Upper Respiratory Infectons,2012,6594929.29,0.390593638
